"Gene symbol","Cluster number"
"Cnga3","1"
"Hip1r","1"
"Tubb4a","1"
"Otub1","1"
"Lynx1","1"
"Cap1","1"
"Gas6","1"
"Coro2b","1"
"Plec","1"
"Rgmb","1"
"Svop","1"
"Cplx1","1"
"Mpnd","1"
"Nrsn1","1"
"Ak1","1"
"Nrg1","1"
"Antxr2","1"
"Snx17","1"
"Rph3a","1"
"Them6","1"
"Mtpap","2"
