"66"	"Zbtb42"	"astrocytes"	"L2/3 eNeuron"	2.49375163924704
"67"	"Thsd1"	"astrocytes"	"L2/3 eNeuron"	2.48826135590099
"68"	"Hhipl1"	"astrocytes"	"L2/3 eNeuron"	2.46123357775326
"69"	"Golga4"	"astrocytes"	"L2/3 eNeuron"	2.34803857398252
"70"	"Clrn3"	"astrocytes"	"L2/3 eNeuron"	2.34536040113426
"71"	"Pnpla7"	"astrocytes"	"L2/3 eNeuron"	2.3229854163391
"72"	"Dnah1"	"astrocytes"	"L2/3 eNeuron"	2.27524483818261
"73"	"Adar"	"astrocytes"	"L2/3 eNeuron"	2.23382589029303
"74"	"Arhgap1"	"astrocytes"	"L2/3 eNeuron"	2.19729545658717
"75"	"Sumo3"	"astrocytes"	"L2/3 eNeuron"	2.19028753207812
"76"	"Dus1l"	"astrocytes"	"L4 eNeuron"	2.77104326745166
"77"	"Fga"	"astrocytes"	"L4 eNeuron"	2.72342265627741
"78"	"Tada3"	"astrocytes"	"L4 eNeuron"	2.45258863968185
"79"	"Kirrel2"	"astrocytes"	"L4 eNeuron"	2.43427627220478
"80"	"Kdm4c"	"astrocytes"	"L4 eNeuron"	2.26506705105752
"81"	"P4hb"	"microglia"	"astrocytes"	4.72783719786055
"82"	"Tln1"	"microglia"	"astrocytes"	4.68910137330608
"83"	"Cinp"	"microglia"	"astrocytes"	4.6291911318434
"84"	"Myh11"	"microglia"	"astrocytes"	4.41037338444323
"85"	"Slc7a5"	"microglia"	"astrocytes"	4.27213387867589
"86"	"Ankrd34a"	"microglia"	"astrocytes"	3.98705483297468
"87"	"Dio2"	"microglia"	"astrocytes"	3.98705483297468
"88"	"Tpp2"	"astrocytes"	"microglia"	3.87094078476731
"89"	"Abhd13"	"astrocytes"	"microglia"	3.76680861274535
"90"	"Lrrc32"	"astrocytes"	"microglia"	3.65004843494161
"91"	"Lrrc63"	"astrocytes"	"microglia"	3.00531520337461
"92"	"Olfml3"	"astrocytes"	"microglia"	3.00362084808564
"93"	"Arsb"	"astrocytes"	"microglia"	2.96781794116291
"94"	"Gpr183"	"astrocytes"	"microglia"	2.91979406870997
"95"	"Tmem183a"	"astrocytes"	"microglia"	2.90353108379914
"96"	"Trpm1"	"astrocytes"	"microglia"	2.80959280358695
"97"	"Tinf2"	"astrocytes"	"microglia"	2.68915154306731
"98"	"Spint1"	"astrocytes"	"microglia"	2.55081466385381
"99"	"Tdh"	"astrocytes"	"microglia"	2.53318046176547
"100"	"Flt4"	"astrocytes"	"microglia"	2.51192278365223
"101"	"Dido1"	"astrocytes"	"microglia"	2.50158030211346
"102"	"Ak4"	"astrocytes"	"microglia"	2.3847968182221
"103"	"Slc9a8"	"astrocytes"	"microglia"	2.30975619217381
"104"	"Syt17"	"endothelial"	"L2/3 eNeuron"	3.61383393309591
"105"	"Arhgef15"	"endothelial"	"L2/3 eNeuron"	3.11197999590931
"106"	"Lrrc8e"	"endothelial"	"L2/3 eNeuron"	2.96479644019727
"107"	"Qsox1"	"endothelial"	"L2/3 eNeuron"	2.45074795170806
"108"	"Sh3bp5"	"endothelial"	"L2/3 eNeuron"	2.4097816268243
"109"	"Klhdc8b"	"endothelial"	"L2/3 eNeuron"	2.39398990191938
"110"	"Zcchc11"	"endothelial"	"L2/3 eNeuron"	2.36641183616448
"111"	"Prpf19"	"endothelial"	"L2/3 eNeuron"	2.35248048031054
"112"	"Abca3"	"endothelial"	"L2/3 eNeuron"	2.3509947573834
"113"	"Vegfa"	"endothelial"	"L2/3 eNeuron"	2.25440572865089
"114"	"Ndp"	"endothelial"	"L2/3 eNeuron"	2.24169400946894
"115"	"Ppfibp1"	"endothelial"	"L2/3 eNeuron"	2.24151626355457
"116"	"Chpf2"	"endothelial"	"L2/3 eNeuron"	2.22699478851046
"117"	"Rnpepl1"	"L2/3 eNeuron"	"endothelial"	1.58875275322971
"118"	"Ksr1"	"L2/3 eNeuron"	"endothelial"	1.55030308583507
"119"	"Pcgf2"	"L2/3 eNeuron"	"endothelial"	1.50194245237664
"120"	"Csf1r"	"L2/3 eNeuron"	"endothelial"	1.44587770528805
"121"	"Mon1a"	"L2/3 eNeuron"	"endothelial"	1.42440287732217
