"Gene symbol","Cluster number"
"Ssr4","6"
"Sytl4","6"
"Huwe1","6"
"Ace2","6"
"Hccs","6"
"Ppil3","7"
"Inpp5d","7"
"Ppp1r15b","7"
"Fcgr4","7"
"Cdc123","7"
"Acbd5","7"
"Commd9","7"
"Fam98b","7"
"Sord","7"
"1810024B03Rik","7"
"Vps16","7"
"Fabp5","7"
"Supt20","7"
"Cdc42se1","7"
"Strip1","7"
"Sass6","7"
"4933421O10Rik","7"
"Zfp292","7"
"Smu1","7"
"Tmeff1","7"
"E130308A19Rik","7"
"Mycbp","7"
"Ptpru","7"
"Gpr157","7"
"Slc35e2","7"
"Tmem33","7"
"Mvk","7"
"Adck2","7"
"Tigd2","7"
"Pole4","7"
"Exoc6b","7"
"Crbn","7"
"Slc6a11","7"
"Hnrnpf","7"
"Bms1","7"
"Ddx47","7"
"Opa3","7"
"Tomm40","7"
"Ftl1","7"
"Clns1a","7"
"Pgm2l1","7"
"Spn","7"
"Ccnd1","7"
"Pnpla6","7"
"Scrg1","7"
"Myo9b","7"
"Hhip","7"
"Mmp2","7"
"Il34","7"
"Cfdp1","7"
"Mphosph6","7"
"Fam118b","7"
"Glce","7"
"Aagab","7"
"Cyb5r4","7"
"Trpc1","7"
"Tab2","7"
"Tpd52l1","7"
"Vps26a","7"
"Tbc1d15","7"
"Grb10","7"
"9530068E07Rik","7"
"Slc6a4","7"
"Pdk2","7"
"Fzd2","7"
"Sox9","7"
"Ten1","7"
"Exoc7","7"
"Numb","7"
"Gstz1","7"
"Igha","7"
"Slc17a4","7"
"Susd3","7"
"Ptdss1","7"
"Ndufaf2","7"
"Slc38a9","7"
"Rpp14","7"
"Fut11","7"
"Cab39l","7"
"Shisa2","7"
"Gtf2f2","7"
"Gpc6","7"
"Gpr18","7"
"Racgap1","7"
"Aaas","7"
"Nit2","7"
"Hspa13","7"
"Ltn1","7"
"Ifnar1","7"
"Eif2ak2","7"
"Cript","7"
"Ube2d2a","7"
"Rnf14","7"
"Wdr74","7"
"Prpf19","7"
"Taf5","7"
"6030498E09Rik","7"
"Bhlhb9","7"
"Cdkl5","7"
"Fcgr2b","8"
"Cd84","8"
"Mndal","8"
"Nudt5","8"
"Sec61a2","8"
"Nsmf","8"
"Exosc2","8"
"Stxbp1","8"
"Ehf","8"
"Trpm7","8"
"Commd7","8"
"a","8"
"Aar2","8"
"Impa1","8"
"Postn","8"
"Dhx36","8"
"Glrb","8"
"Snx27","8"
"Mtmr11","8"
"Mov10","8"
"Gstm4","8"
"Unc5c","8"
"Srsf11","8"
"Chmp5","8"
"Ubap1","8"
"Pigo","8"
"Exosc3","8"
"Bnc2","8"
"Eif2b3","8"
"Mrps15","8"
"Rpa2","8"
"Akr7a5","8"
"Miip","8"
"Dmtf1","8"
"Fgl2","8"
"Smim14","8"
"Ube2k","8"
"Slc4a4","8"
"A630023P12Rik","8"
"Noc4l","8"
"Pus1","8"
"Mmab","8"
"Ran","8"
"Tbl2","8"
"Alkbh4","8"
"Zan","8"
"Chst12","8"
"Lnx2","8"
"Pon3","8"
"Tfec","8"
"Ndufa5","8"
"Sval3","8"
"9530026P05Rik","8"
"Clec4a3","8"
"D6Wsu163e","8"
"Bbc3","8"
"Npas1","8"
"Spint2","8"
"Pepd","8"
"Lrp3","8"
"2410002F23Rik","8"
"Fuz","8"
"Tm2d3","8"
"Adamts17","8"
"Ticrr","8"
"Rps3","8"
"Ppp4c","8"
"Lonp2","8"
"Ces1h","8"
"Nob1","8"
"Mrpl4","8"
"Cdkn2d","8"
"Yipf2","8"
"Ei24","8"
"C2cd2l","8"
"Bace1","8"
"Dmxl2","8"
"Car12","8"
"Tinag","8"
"Slc17a5","8"
"Ccdc51","8"
"Cnot10","8"
"Rmnd1","8"
"Lama4","8"
"Sumo3","8"
"Cnn2","8"
"Pias4","8"
"Mrpl54","8"
"Socs2","8"
"Lyz2","8"
"Mdm2","8"
"Lemd3","8"
"Cdk2","8"
"Limk2","8"
"Purb","8"
"4930554G24Rik","8"
"Fam161a","8"
"Hnrnph1","8"
"Slc22a21","8"
"Zfp672","8"
"Snap47","8"
"Ndel1","8"
"Taco1","8"
"Cdr2l","8"
"Mfsd11","8"
"Tbc1d16","8"
"Chmp6","8"
"Rnaseh1","8"
"Cog5","8"
"Fancm","8"
"Nemf","8"
"Hspa2","8"
"Wdr25","8"
"Zfp839","8"
"Zscan26","8"
"Psmg4","8"
"Ofcc1","8"
"Spin1","8"
"Auh","8"
"Rsl1","8"
"Ap3b1","8"
"Nsa2","8"
"Mrps27","8"
"Kcnk5","8"
"Gnpnat1","8"
"Osgep","8"
"Cbln3","8"
"Spata13","8"
"Ccdc25","8"
"Pdzd2","8"
"Gsdmd","8"
"Puf60","8"
"5031439G07Rik","8"
"Pim3","8"
"Zcrb1","8"
"Ddx23","8"
"Osbpl11","8"
"4930453N24Rik","8"
"Map3k7cl","8"
"Rxrb","8"
"C4b","8"
"Hsp90ab1","8"
"Tbc1d5","8"
"Myl12b","8"
"Gemin6","8"
"Ss18","8"
"Wdr33","8"
"Paip2","8"
"Pcdhb12","8"
"Nfatc1","8"
"Ccs","8"
"Neurl1a","8"
"Bbip1","8"
"Fundc1","8"
"Atp11c","8"
"Dnase1l1","8"
"Pls3","8"
"Rai2","8"
"Trappc2","8"
"Tmsb4x","8"
"mt-Co2","8"
