"Gene symbol","Cluster number"
"Rpap3","8"
"Cmss1","8"
"Rnaset2b","8"
"Slc22a1","8"
"Pkmyt1","8"
"Bak1","8"
"Slc37a1","8"
"H2-DMb1","8"
"Dxo","8"
"Hsp90ab1","8"
"Rpl36","8"
"Zbtb14","8"
"Strn","8"
"Kif5b","8"
"Ss18","8"
"Brd8","8"
"Sra1","8"
"Slc35a4","8"
"Sec11c","8"
"Pola2","8"
"Cdc42bpg","8"
"Incenp","8"
"Fads1","8"
"Ddb1","8"
"Tmem109","8"
"9930021J03Rik","8"
"Hmgn5","8"
"Rrs1","9"
"Ptp4a1","9"
"Bcs1l","9"
"Farp2","9"
"Klhdc8a","9"
"Pkp1","9"
"Mrps14","9"
"Sft2d2","9"
"Aldh9a1","9"
"Uhmk1","9"
"Pfdn2","9"
"Kcnj10","9"
"Disp1","9"
"Brox","9"
"Lyplal1","9"
"Rsu1","9"
"Set","9"
"Rabepk","9"
"Ttll11","9"
"Ttc30a1","9"
"Ube2l6","9"
"Tcp11l1","9"
"Nusap1","9"
"Eif3j1","9"
"Galk2","9"
"Gfra4","9"
"Pank2","9"
"Sec23b","9"
"Tbc1d20","9"
"Eif6","9"
"Plcg1","9"
"Tshz2","9"
"Zfp704","9"
"Chmp4c","9"
"Ankrd50","9"
"Rps3a1","9"
"Rhbg","9"
"Mrpl9","9"
"Scnm1","9"
"Rprd2","9"
"Gstm5","9"
"Amigo1","9"
"Gbp3","9"
"Map3k7","9"
"Ube2r2","9"
"Rasef","9"
"Mtap","9"
"Prkaa2","9"
"Rad54l","9"
"Hpdl","9"
"Cdca8","9"
"9930104L06Rik","9"
"Phc2","9"
"Zfp362","9"
"Pef1","9"
"Srsf10","9"
"Pus7","9"
"Slc4a1ap","9"
"Letm1","9"
"Kdr","9"
"Chfr","9"
"Pitpnb","9"
"Unc119b","9"
"Suds3","9"
"Mlxip","9"
"Gusb","9"
"Uspl1","9"
"Tmem106b","9"
"Luc7l2","9"
"Tgoln1","9"
"Hdac11","9"
"Crbn","9"
"Bhlhe40","9"
"C1ra","9"
"Phb2","9"
"Tapbpl","9"
"Klra17","9"
"Wbp11","9"
"Golt1b","9"
"C2cd5","9"
"Ccne1","9"
"Klk1","9"
"Irf3","9"
"Chrna7","9"
"Ccdc90b","9"
"Lipt2","9"
"Nsmce1","9"
"Il4ra","9"
"Gtf3c1","9"
"Pstk","9"
"Timm44","9"
"Rab11fip1","9"
"Unc5d","9"
"Aga","9"
"Rasd2","9"
"Nudt21","9"
"Atp2c2","9"
"Chordc1","9"
"Dnmt1","9"
"Rab3d","9"
"Thy1","9"
"Rnf26","9"
"Zw10","9"
"Idh3a","9"
"Cspg4","9"
"Kif23","9"
"Cln6","9"
"Igdcc4","9"
"Rps27l","9"
"Rpsa","9"
"Abhd5","9"
"Tmem158","9"
"Rwdd1","9"
"Sec63","9"
"Hsf2","9"
"Sar1a","9"
"Hnrnph3","9"
"Mif","9"
"Rrp1","9"
"Ptbp1","9"
"Midn","9"
"Txnrd1","9"
"Tmem17","9"
"G3bp1","9"
"Top3a","9"
"Usp22","9"
"Pfn1","9"
"Prpf8","9"
"Taf15","9"
"Ddx52","9"
"Akap1","9"
"Spop","9"
"Psme3","9"
"Slc9a3r1","9"
"Wbp2","9"
"Itsn2","9"
"Adam17","9"
"Acp1","9"
"G2e3","9"
"Akap6","9"
"Nemf","9"
"Eif2s1","9"
"Dlst","9"
"Nek9","9"
"Nrde2","9"
"Ifi27l2a","9"
"Akt1","9"
"Ighg2b","9"
"Gmds","9"
"Ddx46","9"
"Zbed3","9"
"Nnt","9"
"Ecd","9"
"Arhgef3","9"
"Mapk8","9"
"Glud1","9"
"Sdr39u1","9"
"Atp12a","9"
"Pspc1","9"
"Lacc1","9"
"Dgkh","9"
"Mzt1","9"
"Dnajc3","9"
"C6","9"
"Rpl30","9"
"Nipal2","9"
"Pabpc1","9"
"Ly6a","9"
"Exosc4","9"
"Nol12","9"
"Rpl3","9"
"St13","9"
"Rbx1","9"
"Mcat","9"
"Dnaja3","9"
"Sdf2l1","9"
"Ube2l3","9"
"Tmem41a","9"
"Slc15a2","9"
"Alcam","9"
"App","9"
"Hmgn1","9"
"Tfb1m","9"
"Gtf2h5","9"
"Tbp","9"
"Zfp54","9"
"Ube2i","9"
"Dusp1","9"
"Tff3","9"
"Brd4","9"
"Psmb9","9"
"Lsm2","9"
"Ddx39b","9"
"H2-Q7","9"
"Unc5cl","9"
"Epcam","9"
"Rock1","9"
"Wdr55","9"
"Hars","9"
"Trim36","9"
"Acaa2","9"
"Dym","9"
"Coro1b","9"
"Ptprcap","9"
"Sart1","9"
"Stip1","9"
"Snhg1","9"
"Fam111a","9"
"Pgam1","9"
"Hif1an","9"
"Cuedc2","9"
"Pim2","9"
"Slc6a14","9"
"Ube2a","9"
"Cetn2","9"
"Pdzd4","9"
"Timm8a1","9"
"Tmem164","9"
