"Gene symbol","Cluster number"
"Lrwd1","4"
"Actb","4"
"Calu","4"
"Braf","4"
"Snca","4"
"Edem1","4"
"D830050J10Rik","4"
"Rassf4","4"
"Bms1","4"
"Clec4a1","4"
"Plbd1","4"
"Strap","4"
"Ppp1r12c","4"
"Opa3","4"
"Ffar2","4"
"2410002F23Rik","4"
"Vrk3","4"
"Rgma","4"
"Crtc3","4"
"Atp13a1","4"
"Slc25a42","4"
"Cope","4"
"Gtpbp3","4"
"Ednra","4"
"Eif3g","4"
"Acad8","4"
"Ube4a","4"
"Faim","4"
"Col6a4","4"
"Snrk","4"
"Tab2","4"
"Icosl","4"
"Dram1","4"
"Kitl","4"
"Zfc3h1","4"
"Tbk1","4"
"Tsfm","4"
"Ehbp1","4"
"Cyfip2","4"
"Tvp23b","4"
"Pmp22","4"
"Unc119","4"
"Psmd11","4"
"Usp32","4"
"Ubtf","4"
"Ccdc43","4"
"Ern1","4"
"Cdr2l","4"
"Fkbp3","4"
"Rtn1","4"
"Trmt5","4"
"Ifi27l2a","4"
"Pacs2","4"
"Aspn","4"
"Nsd1","4"
"Top2b","4"
"Slc4a7","4"
"Cnih1","4"
"Zfr","4"
"Lgals1","4"
"Dip2b","4"
"Slc11a2","4"
"Nubp1","4"
"Bdh1","4"
"Chmp2b","4"
"Luc7l","4"
"Btbd9","4"
"Tap1","4"
"Satb1","4"
"Chst9","4"
"Ppp2r2b","4"
"Ppp6r3","4"
"Malat1","4"
"Rfx3","4"
"Ffar4","4"
"Entpd1","4"
"Pdcd11","4"
"Foxo4","4"
"Reps2","4"
"Piga","4"
"Sntg1","5"
"Tram1","5"
"Aspm","5"
"Aim2","5"
"Psmc3","5"
"Cd44","5"
"4930402H24Rik","5"
"Chmp4b","5"
"Spata5","5"
"Fam189b","5"
"Slc30a7","5"
"Reck","5"
"Trit1","5"
"Srsf4","5"
"Ddi2","5"
"B3galt6","5"
"Pgm2","5"
"Ugt2b5","5"
"Pf4","5"
"Orai1","5"
"Sbds","5"
"Clip2","5"
"Sdk1","5"
"Vopp1","5"
"Magohb","5"
"Zfp94","5"
"Rabac1","5"
"Zdhhc13","5"
"Dgat2","5"
"Hras","5"
"Rassf7","5"
"Rwdd4a","5"
"Mmaa","5"
"Cspg4","5"
"Plekhg1","5"
"Cnn2","5"
"Avpr1a","5"
"Ogdh","5"
"Kcnip1","5"
"Adam19","5"
"Ttc19","5"
"Elp5","5"
"Cxcl16","5"
"Ezh1","5"
"Limd2","5"
"Bahcc1","5"
"Tbcd","5"
"Cmpk2","5"
"Chga","5"
"Unc79","5"
"Cdyl","5"
"Ly86","5"
"Tmem14c","5"
"Dtnbp1","5"
"Rfesd","5"
"Utp15","5"
"Ebpl","5"
"Polr2k","5"
"Sh3bp1","5"
"Dnm1l","5"
"Top3b","5"
"Mrpl40","5"
"Iglc2","5"
"Clcn2","5"
"Adprh","5"
"Msrb1","5"
"Tcf19","5"
"Srf","5"
"Tbcc","5"
"Nlrc4","5"
"Mtpap","5"
"Ik","5"
"Rnf14","5"
"Csf1r","5"
"Socs6","5"
"Rnaseh2c","5"
"Asrgl1","5"
"Lancl3","5"
"Phf6","5"
"Bard1","6"
"Mlph","6"
"Kdm5b","6"
"Srp9","6"
"Madd","6"
"Tars2","6"
"Otud7b","6"
"B4galt1","6"
"Meaf6","6"
"Armc10","6"
"Golga3","6"
"Tmem119","6"
"BC051077","6"
"Eif2b1","6"
"Zfp68","6"
"Tspan12","6"
"Xpc","6"
"Sspn","6"
"Arhgef17","6"
"Bckdk","6"
"Hook3","6"
"Pdpr","6"
"Ube2q2","6"
"Mthfs","6"
"Nrbf2","6"
"Izumo4","6"
"Hormad2","6"
"Eme1","6"
"Ftsj3","6"
"Smurf2","6"
"Cbx4","6"
"Slc38a6","6"
"Stard3nl","6"
"Sv2c","6"
"Bap1","6"
"C1qtnf3","6"
"Aifm3","6"
"Hunk","6"
"Tsc2","6"
"Nme4","6"
"Phf1","6"
"Prkd3","6"
"Naa40","6"
"Sdhaf2","6"
"Zfand5","6"
"Nkx2-3","6"
"Vcpip1","7"
"A830018L16Rik","7"
"Fam168b","7"
"Lancl1","7"
"Atg9a","7"
"Pask","7"
"Pign","7"
"Tsn","7"
"Ralb","7"
"Ddx18","7"
"Kif14","7"
"Rnasel","7"
"Cenpl","7"
"Nuf2","7"
"Kctd3","7"
"Dnajc1","7"
"Ttf1","7"
"Rapgef1","7"
"Lamc3","7"
"Gtdc1","7"
"Ube2e3","7"
"Api5","7"
"Traf6","7"
"Abtb2","7"
"Caprin1","7"
"Bub1b","7"
"Mrps26","7"
"Ap5s1","7"
"Slx4ip","7"
"Sptlc3","7"
"Slc2a10","7"
"Rnf114","7"
"Cdh26","7"
"Pgrmc2","7"
"Kpna4","7"
"Glrb","7"
"Nras","7"
"Slc16a1","7"
"Samd13","7"
"Pigk","7"
"Chchd7","7"
"Ccne2","7"
"Klhl32","7"
"Ndufaf4","7"
"4930578G10Rik","7"
"Unc13b","7"
"Cd72","7"
"Anp32b","7"
"D630039A03Rik","7"
"Zdhhc21","7"
"Tusc1","7"
"Ift74","7"
"Cachd1","7"
"Ttc4","7"
"Scp2","7"
"Faf1","7"
"Med8","7"
"Txlna","7"
"Ptpru","7"
"Hmgn2","7"
"Rcc2","7"
"Ube3c","7"
"Rbks","7"
"Rnf4","7"
"Lyar","7"
"Lnx1","7"
"Rph3a","7"
"Zcchc8","7"
"Ncor2","7"
"Get4","7"
"Pdap1","7"
"Stard13","7"
"Hepacam2","7"
"Met","7"
"Sval1","7"
"0610030E20Rik","7"
"Mthfd2","7"
"Sfxn5","7"
"Clec2d","7"
"Ybx3","7"
"Tas2r105","7"
"Arhgdib","7"
"Stk38l","7"
"Mrps35","7"
"Cnot3","7"
"Pld3","7"
"Klk1","7"
"Cyfip1","7"
"Acsm3","7"
"Cln3","7"
"Mvp","7"
"Dhcr7","7"
"Pex11g","7"
"Pnpla6","7"
"Fbxo25","7"
"Alg11","7"
"Lpl","7"
"Nr2f6","7"
"Slc10a7","7"
"Abce1","7"
"1810019D21Rik","7"
"Nob1","7"
"Rnf166","7"
"Pigyl","7"
"Foxred1","7"
"Rpusd4","7"
"Stt3a","7"
"Oaf","7"
"Cbl","7"
"Smad6","7"
"Adam10","7"
"9330159M07Rik","7"
"Tmed3","7"
"Slc25a36","7"
"Nme6","7"
"Nup43","7"
"Ccdc28a","7"
"Map3k5","7"
"E130307A14Rik","7"
"Tbc1d32","7"
"Prmt2","7"
"Prdm4","7"
"Eif4enif1","7"
"Mtmr3","7"
"Nipsnap1","7"
"Spred2","7"
"Cct4","7"
"Xpo1","7"
"Canx","7"
"Adamts2","7"
"Nt5m","7"
"Hs3st3b1","7"
"Wsb1","7"
"Rhot1","7"
"Sp2","7"
"Mettl23","7"
"Hectd1","7"
"Klhdc2","7"
"Rab15","7"
"Lgmn","7"
"Tbce","7"
"Mrpl32","7"
"Ippk","7"
"Spin1","7"
"Txndc15","7"
"Isca1","7"
"Fancc","7"
"Tmem161b","7"
"Rasgrf2","7"
"Arhgef28","7"
"Elovl7","7"
"Gpbp1","7"
"Kcnma1","7"
"Pnp","7"
"1700123O20Rik","7"
"Tinf2","7"
"Zmym2","7"
"Ccdc25","7"
"Bin3","7"
"Kbtbd7","7"
"Fbxo4","7"
"Tars","7"
"6030458C11Rik","7"
"Mtdh","7"
"Tmem71","7"
"Phf5a","7"
"Nell2","7"
"Sp1","7"
"Emp2","7"
"Klhl22","7"
"Sec22a","7"
"1600012H06Rik","7"
"Ggnbp1","7"
"Tap2","7"
"Pbx2","7"
"D17H6S53E","7"
"Polr1c","7"
"Gypc","7"
"Lmnb1","7"
"Rps14","7"
"Psmg2","7"
"Tshz1","7"
"Mrpl11","7"
"Tmem179b","7"
"Prpf19","7"
"Tjp2","7"
"Cyp2c68","7"
"Zfp518a","7"
"Acsl5","7"
"Idh3g","7"
"Amer1","7"
"Ftx","7"
"Col9a1","8"
"Zfp451","8"
"Inpp4a","8"
"Snrpe","8"
"Optc","8"
"Tpr","8"
"Kcnj10","8"
"Acbd3","8"
"Brox","8"
"Mia3","8"
"Upp2","8"
"Ttc30a1","8"
"Pamr1","8"
"Emc4","8"
"Eif2ak4","8"
"Mkks","8"
"Foxa2","8"
"Blcap","8"
"Pltp","8"
"B4galt5","8"
"Fdps","8"
"Mrpl9","8"
"Adamtsl4","8"
"Ttf2","8"
"Wdr77","8"
"Gbp3","8"
"Cpne3","8"
"Fkbp15","8"
"Mtap","8"
"Hpdl","8"
"Tinagl1","8"
"Necap2","8"
"Pus7","8"
"Abcf2","8"
"Qdpr","8"
"Uchl1os","8"
"Atp5k","8"
"Uspl1","8"
"Hibadh","8"
"Rpusd3","8"
"Tapbpl","8"
"Wbp11","8"
"Zfp787","8"
"Rps19","8"
"Snrpa1","8"
"Tmem41b","8"
"Gde1","8"
"Uros","8"
"Zfp511","8"
"Abhd13","8"
"Ankrd10","8"
"Zmat4","8"
"Zfp703","8"
"Tll1","8"
"Ttc29","8"
"Syce2","8"
"Edc4","8"
"Bud13","8"
"Rps27l","8"
"Rnf7","8"
"Wdr82","8"
"Bclaf1","8"
"Ormdl2","8"
"Tmem17","8"
"Nprl3","8"
"Guk1","8"
"Tom1l2","8"
"2410006H16Rik","8"
"Pafah1b1","8"
"Ttll6","8"
"Snx11","8"
"Slc9a3r1","8"
"Gpx2","8"
"Dcaf4","8"
"Epdr1","8"
"Elmo1","8"
"Mrps16","8"
"Slc7a7","8"
"Cdadc1","8"
"Mzt1","8"
"Mtss1","8"
"Gsdmd","8"
"Rpl8","8"
"Pdgfb","8"
"Tef","8"
"Trmt10c","8"
"App","8"
"Eci1","8"
"Stk38","8"
"Daxx","8"
"Vps52","8"
"Tmem63b","8"
"Unc5cl","8"
"Kat2b","8"
"Rpl36","8"
"Epc1","8"
"Cd14","8"
"Pip5k1b","8"
"Sufu","8"
"Trim8","8"
"Cxcr3","8"
"Bex4","8"
"Ctps2","8"
"Gsta3","9"
"Dnah7a","9"
"Rnpepl1","9"
"Vangl2","9"
"Fam171a1","9"
"Camk1d","9"
"Arrdc1","9"
"Traf2","9"
"Swi5","9"
"Nusap1","9"
"Eif3j1","9"
"Bub1","9"
"Tasp1","9"
"Sec23b","9"
"Zcchc3","9"
"Commd7","9"
"Mrpl24","9"
"Sike1","9"
"Clta","9"
"Rnf11","9"
"Pef1","9"
"Hp1bp3","9"
"Camk2n1","9"
"Slc4a1ap","9"
"Slc5a1","9"
"Hopx","9"
"Scarb2","9"
"Mlxip","9"
"Rab7","9"
"Grm7","9"
"Brk1","9"
"Ap2s1","9"
"Calm3","9"
"Psmd8","9"
"Irf3","9"
"Svip","9"
"Tmem126b","9"
"Rps3","9"
"Dnajb1","9"
"Mmp2","9"
"Ces1f","9"
"Slc38a7","9"
"Rab3d","9"
"Bco2","9"
"Rfx7","9"
"Tex264","9"
"Med23","9"
"Rwdd1","9"
"Mif","9"
"Eef2","9"
"Txnrd1","9"
"Dcn","9"
"Nap1l1","9"
"Drg2","9"
"Trp53","9"
"Prpf8","9"
"Fndc8","9"
"Ccl5","9"
"Gna13","9"
"Prpsap1","9"
"Birc5","9"
"Rhob","9"
"Sptlc2","9"
"Akt1","9"
"Crip1","9"
"Gdi2","9"
"Psma2","9"
"Sfxn1","9"
"Tmed9","9"
"Cast","9"
"Dhrs4","9"
"Khnyn","9"
"Sugt1","9"
"Dnajc3","9"
"Rpl30","9"
"Ubr5","9"
"Med30","9"
"Derl1","9"
"Phf20l1","9"
"Ly6a","9"
"Puf60","9"
"Rac2","9"
"Mcm4","9"
"Nr1i2","9"
"Cd47","9"
"Fkbp5","9"
"H2-Q7","9"
"Smchd1","9"
"Eif1a","9"
"Seh1l","9"
"Fkbp2","9"
"Pten","9"
"Nolc1","9"
"Ercc6l","9"
"Eif5b","10"
"Slc39a10","10"
"Casp8","10"
"Bmpr2","10"
"Arpc2","10"
"Ctdsp1","10"
"Bcs1l","10"
"Ptprc","10"
"Cdc73","10"
"Fam20b","10"
"Hsd17b7","10"
"Fcgr4","10"
"Tomm40l","10"
"Tstd1","10"
"Cdc42bpa","10"
"Bend7","10"
"Set","10"
"Ralgps1","10"
"Ttll11","10"
"Stk39","10"
"Pde1a","10"
"Tnks1bp1","10"
"Ptprj","10"
"Ptpmt1","10"
"Slc35c1","10"
"Rtf1","10"
"Trpm7","10"
"Cdc25b","10"
"Cst3","10"
"Zfp120","10"
"Sdcbp2","10"
"Fitm2","10"
"Serinc3","10"
"Cse1l","10"
"Slc9a8","10"
"Gmeb2","10"
"Fabp5","10"
"Mtfr1","10"
"Pld1","10"
"Mynn","10"
"Pik3ca","10"
"Sclt1","10"
"Aadac","10"
"Ssr3","10"
"Mfsd1","10"
"Rhbg","10"
"Syt11","10"
"Dap3","10"
"Slc50a1","10"
"4933434E20Rik","10"
"Tpm3","10"
"Chtop","10"
"Golph3l","10"
"Ensa","10"
"Hmgcs2","10"
"Dph5","10"
"Dbt","10"
"Pla2g12a","10"
"Pkn2","10"
"Casp8ap2","10"
"Ptgr1","10"
"Focad","10"
"Ror1","10"
"Eri3","10"
"Atp6v0b","10"
"Smap2","10"
"Gpn2","10"
"Fuca1","10"
"Rpl11","10"
"Tcea3","10"
"Zfp933","10"
"Dnajc11","10"
"Cdk11b","10"
"Atad3a","10"
"Ttll10","10"
"Psmc2","10"
"Tomm7","10"
"Insig1","10"
"Lmbr1","10"
"Nop14","10"
"Fbxl5","10"
"Lap3","10"
"Rfc1","10"
"Cnga1","10"
"Ccni","10"
"Hnrnpdl","10"
"Hpse","10"
"Rpl5","10"
"Dr1","10"
"Acads","10"
"Lamtor4","10"
"Rnf216","10"
"Rac1","10"
"Mtif3","10"
"Gng11","10"
"Glcci1","10"
"Mkln1","10"
"1810058I24Rik","10"
"Mgam","10"
"Cycs","10"
"Hoxa7","10"
"Tax1bp1","10"
"Il17re","10"
"Atn1","10"
"Gapdh","10"
"D6Wsu163e","10"
"Klra17","10"
"C2cd5","10"
"Zfp524","10"
"Napa","10"
"Ceacam10","10"
"Ltbp4","10"
"Akt2","10"
"Eif3k","10"
"Capns1","10"
"Nfkbid","10"
"Pepd","10"
"Spcs2","10"
"Thumpd1","10"
"Gsg1l","10"
"Sult1a1","10"
"Kif22","10"
"Kat8","10"
"Sec23ip","10"
"Dock1","10"
"Glrx3","10"
"Rnh1","10"
"Arhgef18","10"
"Pet100","10"
"AI429214","10"
"Sugp1","10"
"Haus8","10"
"Arhgap10","10"
"Lpcat2","10"
"Mt2","10"
"Tradd","10"
"Atp6v0d1","10"
"Psmd7","10"
"Glg1","10"
"Nudt7","10"
"Hsdl1","10"
"Piezo1","10"
"Cdkn2d","10"
"Smarca4","10"
"Fam118b","10"
"Idh3a","10"
"Rplp1","10"
"Kif23","10"
"Itga11","10"
"Dpp8","10"
"Eef1a1","10"
"Zfp949","10"
"Plscr1","10"
"Pccb","10"
"Msl2","10"
"Gmppb","10"
"Uqcrc1","10"
"Clasp2","10"
"Tcf21","10"
"Frk","10"
"Lama4","10"
"Cd164","10"
"Prep","10"
"Smpdl3a","10"
"Dna2","10"
"Ggt5","10"
"Susd2","10"
"Cdc34","10"
"Ptbp1","10"
"Lmnb2","10"
"Tle6","10"
"Rtcb","10"
"Phlda1","10"
"Slc35e3","10"
"Shmt2","10"
"Atp5b","10"
"Rnf41","10"
"Pes1","10"
"Purb","10"
"Pex13","10"
"Gemin5","10"
"Tmem11","10"
"Sco1","10"
"Slc25a35","10"
"Pfn1","10"
"Rabep1","10"
"Nup88","10"
"Inpp5k","10"
"Traf4","10"
"Aldoc","10"
"Pigs","10"
"Kpnb1","10"
"Rpl19","10"
"Cdc6","10"
"Dnajc7","10"
"Sox9","10"
"Exoc7","10"
"Srsf2","10"
"Pum2","10"
"Rrm2","10"
"Agr2","10"
"Ppp2r5e","10"
"Entpd5","10"
"Nrde2","10"
"Wars","10"
"Foxq1","10"
"Cd83","10"
"Lpcat1","10"
"Clptm1l","10"
"Naip5","10"
"Map3k1","10"
"Nudt13","10"
"Vdac2","10"
"Gmfb","10"
"Lgals3","10"
"Shisa2","10"
"Cog3","10"
"Tpt1","10"
"Sub1","10"
"Cct5","10"
"Mcat","10"
"Asb8","10"
"Krt7","10"
"Tmem186","10"
"Fbxo45","10"
"Slc15a2","10"
"Psmg1","10"
"Dscam","10"
"Pknox1","10"
"Dxo","10"
"Tubb5","10"
"Rpp21","10"
"Zfp318","10"
"Kdm4b","10"
"Safb2","10"
"Lonp1","10"
"Fshr","10"
"Ss18","10"
"Dsc2","10"
"Paip2","10"
"Hars","10"
"Nr3c1","10"
"Trim36","10"
"Tmed7","10"
"Ppargc1b","10"
"Nars","10"
"Pias2","10"
"Haus1","10"
"Nfatc1","10"
"Unc93b1","10"
"Ccs","10"
"Wdr74","10"
"Pgm5","10"
"Sema4g","10"
"Hspa12a","10"
"Maoa","10"
"Eif2s3x","10"
"Cstf2","10"
"Ubqln2","10"
"Erdr1","10"
"mt-Co1","10"
"mt-Co3","10"
"Tcea1","11"
"2610203C22Rik","11"
"Il1r1","11"
"Gls","11"
"Inpp1","11"
"Phlda3","11"
"Cep350","11"
"Rabgap1l","11"
"Alyref2","11"
"Sde2","11"
"Vim","11"
"Fpgs","11"
"Ube2l6","11"
"Srp14","11"
"Oser1","11"
"Zfp64","11"
"Decr1","11"
"Ube2j1","11"
"Nol6","11"
"Dcaf12","11"
"Tstd2","11"
"Grin3a","11"
"Ctnnal1","11"
"Plaa","11"
"Hectd3","11"
"Scmh1","11"
"Rnf186","11"
"Pank4","11"
"Evc2","11"
"Gfi1","11"
"Sart3","11"
"Usp30","11"
"Capza2","11"
"Cnot4","11"
"Malsu1","11"
"Aqp1","11"
"Mfap5","11"
"Lpcat3","11"
"Vmn2r52","11"
"Zc3h4","11"
"Shkbp1","11"
"Nfkbib","11"
"Usf2","11"
"Tbc1d17","11"
"Prrg2","11"
"Smpd1","11"
"Cars2","11"
"Aga","11"
"Rbl2","11"
"Rbm34","11"
"Zfp426","11"
"Thy1","11"
"Chrnb4","11"
"Neo1","11"
"Dhx30","11"
"Sesn1","11"
"Bicc1","11"
"Chst11","11"
"Limk2","11"
"Rnf185","11"
"Igfbp3","11"
"C1d","11"
"Fbxl20","11"
"Nr1d1","11"
"Etv4","11"
"Kif18b","11"
"Kpna2","11"
"Ttyh2","11"
"Pgs1","11"
"Arel1","11"
"Dlst","11"
"Meg3","11"
"Mark3","11"
"Fam193b","11"
"Fcho2","11"
"Ppwd1","11"
"Slc7a8","11"
"Prlr","11"
"Ubn1","11"
"2510002D24Rik","11"
"Ttc3","11"
"Brpf3","11"
"Atp6v1g2","11"
"Strn","11"
"Eml4","11"
"Rnmt","11"
"Txnl4a","11"
"Jak2","11"
"Amot","11"
"Asnsd1","12"
"Cul3","12"
"Sp110","12"
"Ptpn4","12"
"Tor1aip2","12"
"Mndal","12"
"Adss","12"
"Sec61a2","12"
"Exosc2","12"
"Mbd5","12"
"Nmi","12"
"Plekha3","12"
"Kbtbd4","12"
"Dph6","12"
"a","12"
"Eif6","12"
"Phf20","12"
"Zfp704","12"
"Gba","12"
"Polr3c","12"
"Gstm4","12"
"Ampd2","12"
"Bank1","12"
"Unc5c","12"
"Smu1","12"
"Chmp5","12"
"Kcnq4","12"
"Inpp5b","12"
"Hnrnpr","12"
"Dhrs3","12"
"Fgl2","12"
"Sod3","12"
"Scfd2","12"
"A630023P12Rik","12"
"Chek2","12"
"Mmab","12"
"Zan","12"
"Mcm7","12"
"Plxna4","12"
"Ezh2","12"
"Foxp1","12"
"Vhl","12"
"Apobec1","12"
"Klra7","12"
"Slco1b2","12"
"Rep15","12"
"Trim28","12"
"Lig1","12"
"Npas1","12"
"Paf1","12"
"Zfp141","12"
"Idh2","12"
"Lipt2","12"
"Rhog","12"
"Wdr11","12"
"Nadsyn1","12"
"Timm44","12"
"Pomk","12"
"D8Ertd738e","12"
"Ces1h","12"
"Taf5l","12"
"Ttc13","12"
"Gucy1a2","12"
"Ppan","12"
"Yipf2","12"
"Gramd1b","12"
"C2cd2l","12"
"Bace1","12"
