"101"	"Chst2"	"D"	"C"	0.985138973563186
"102"	"Grin2c"	"D"	"C"	0.981846124022765
"103"	"Map4k4"	"D"	"C"	0.977540056292382
"104"	"Ptpn11"	"D"	"C"	0.97576658271576
"105"	"Ttyh2"	"D"	"C"	0.967568138045313
"106"	"Pcsk5"	"A"	"C"	2.25950270871355
"107"	"C430049b03rik"	"A"	"C"	2.1187036372235
"108"	"Fgr"	"A"	"C"	2.0232138548078
"109"	"Gtf2e1"	"A"	"C"	1.97651501937571
"110"	"Tmem74"	"A"	"C"	1.95011304571854
"111"	"Far2"	"A"	"C"	1.94027344106444
"112"	"Pcp4l1"	"C"	"A"	4.20837090102029
"113"	"Plxna2"	"C"	"A"	3.58706272210787
"114"	"Ceacam16"	"C"	"A"	3.5798922593889
"115"	"Slco1c1"	"D"	"D"	-1.17894868582331
"116"	"Abtb2"	"D"	"D"	-1.20015816720414
"117"	"Kcnk2"	"D"	"D"	-1.27000617155672
"118"	"Lrp10"	"D"	"D"	-1.29785400707819
"119"	"Zfp366"	"D"	"D"	-1.32411907925414
"120"	"Zic2"	"D"	"D"	-1.35056106517551
"121"	"Bcam"	"D"	"D"	-1.39018426003691
"122"	"Ddah1"	"D"	"D"	-1.9679719571141
"123"	"Erlin2"	"A"	"D"	-1.34456853831541
"124"	"Eef2k"	"A"	"D"	-1.37648655613432
"125"	"Zcchc24"	"A"	"D"	-1.41641503239598
"126"	"Themis3"	"A"	"D"	-1.49013828055223
"127"	"Ubxn2b"	"A"	"D"	-1.49518372508483
"128"	"Gm4922"	"A"	"D"	-1.58413263851976
"129"	"Dnajb1"	"A"	"D"	-1.5963944556215
"130"	"Itga7"	"A"	"D"	-1.61942393992453
"131"	"Wipf1"	"A"	"D"	-1.63476204152098
"132"	"Rrm2b"	"A"	"D"	-1.65634601992284
"133"	"Fam53a"	"A"	"D"	-1.66563077489105
"134"	"Dchs1"	"A"	"D"	-1.76722241584989
"135"	"Ccar1"	"A"	"D"	-1.81227629403232
"136"	"Zic1"	"A"	"D"	-1.90324825581601
"137"	"Lix1"	"A"	"D"	-1.92594416922448
"138"	"Klhl18"	"A"	"D"	-1.94080230369894
"139"	"Tbxas1"	"A"	"D"	-1.94951281363402
"140"	"Zc3h12c"	"A"	"D"	-2.14104321819131
"141"	"Micall2"	"A"	"D"	-2.28140860591403
"142"	"Cux2"	"D"	"A"	-1.43007208898802
"143"	"Caln1"	"A"	"A"	-1.31342441445958
"144"	"Grpel1"	"A"	"A"	-1.32709716878039
"145"	"Traf5"	"A"	"A"	-1.34970315330825
"146"	"Mcfd2"	"A"	"A"	-1.35213109729711
"147"	"Cntnap1"	"A"	"A"	-1.38853175500328
"148"	"Tmem81"	"A"	"A"	-1.47821039561544
"149"	"Ythdc1"	"A"	"A"	-1.56031654603657
"150"	"Ntrk3"	"A"	"A"	-1.78413719439575
"151"	"Etnk1"	"A"	"A"	-1.8023843435997
"152"	"Hs3st1"	"A"	"A"	-1.87813392885511
"153"	"Grpel2"	"A"	"A"	-1.91250034623967
"154"	"Arvcf"	"A"	"A"	-2.06386304828451
"155"	"Hes6"	"A"	"A"	-2.12839144242878
"156"	"Nr1h2"	"B"	"D"	-0.712904621200249
"157"	"Slc27a6"	"B"	"D"	-0.871932051926828
"158"	"Akap5"	"D"	"B"	-1.06926402207143
"159"	"Cacng3"	"D"	"B"	-1.14110258176547
"160"	"Dpf1"	"D"	"B"	-1.16087367093801
"161"	"Hs6st3"	"D"	"B"	-1.17686468800948
"162"	"Grm2"	"D"	"B"	-1.21747307852459
"163"	"Coro1a"	"D"	"B"	-1.27450581155494
"164"	"Lamp5"	"D"	"B"	-1.33483321021585
"165"	"Dact2"	"D"	"B"	-1.46970651385402
"166"	"Rtn4r"	"D"	"B"	-1.60796331834271
"167"	"Cux2"	"D"	"B"	-2.02145323210381
"168"	"Impdh1"	"A"	"B"	-1.31464119841213
"169"	"Rap1gap"	"A"	"B"	-1.36777043397409
"170"	"Lrp11"	"A"	"B"	-1.39775435115924
"171"	"Coro7"	"A"	"B"	-1.40979350608924
"172"	"Dclk3"	"A"	"B"	-1.43401620692729
"173"	"Kank3"	"A"	"B"	-1.47756718881643
"174"	"Larp4b"	"A"	"B"	-1.48857546448487
"175"	"Ogfr"	"A"	"B"	-1.52445584324241
"176"	"Plcb2"	"A"	"B"	-1.54983270251981
"177"	"Gtf2ird1"	"A"	"B"	-1.55142952470951
"178"	"Eps8l2"	"A"	"B"	-1.55459239283053
"179"	"Igfbp4"	"A"	"B"	-1.63503686288508
"180"	"Kcnt1"	"A"	"B"	-1.63757739581546
"181"	"Kif26b"	"A"	"B"	-1.63940653573003
"182"	"Adam15"	"A"	"B"	-1.71624407071226
"183"	"Fry"	"B"	"C"	-0.739656149071011
"184"	"Usp46"	"B"	"C"	-0.931649954814717
"185"	"Mpp2"	"D"	"C"	-1.07266353175656
"186"	"Slc30a3"	"D"	"C"	-1.07975446678716
"187"	"Lingo1"	"D"	"C"	-1.08132980297822
"188"	"Dlg3"	"D"	"C"	-1.08890707559202
"189"	"Antxr2"	"D"	"C"	-1.09405001095145
"190"	"Sult4a1"	"D"	"C"	-1.16867991088961
"191"	"Nptxr"	"D"	"C"	-1.17016664037567
"192"	"Clstn3"	"D"	"C"	-1.19186821426848
"193"	"Lmtk3"	"D"	"C"	-1.26297776005487
"194"	"Dact2"	"D"	"C"	-1.26354640329507
"195"	"Cacng3"	"D"	"C"	-1.2731067055532
"196"	"Gnaz"	"D"	"C"	-1.31916239961693
"197"	"Sphkap"	"D"	"C"	-1.36065160646085
"198"	"Kcnc1"	"D"	"C"	-1.40384265046352
"199"	"Coro1a"	"D"	"C"	-1.49712222377114
"200"	"Jdp2"	"D"	"C"	-1.68660420532048
"201"	"Grm2"	"D"	"C"	-1.80926356114971
"202"	"Tmem198"	"D"	"C"	-1.8219320409982
"203"	"Kctd16"	"D"	"C"	-1.83166678360215
"204"	"Rtn4r"	"D"	"C"	-2.07508066562953
"205"	"Cux2"	"D"	"C"	-2.2931391580753
"206"	"Peli3"	"C"	"C"	-3.48022846925812
"207"	"Trabd"	"C"	"C"	-3.48261320472874
"208"	"Pdk3"	"C"	"C"	-3.54447312767567
"209"	"Epdr1"	"C"	"C"	-3.5691440304316
"210"	"Thbs1"	"C"	"C"	-3.62274377180513
"211"	"Dgcr8"	"C"	"C"	-3.78426037115319
"212"	"Scaf8"	"C"	"C"	-3.80038271725832
"213"	"Agps"	"C"	"C"	-3.86417060968471
