"Gene symbol","Cluster number"
"Lpgat1","8"
"Traf3ip3","8"
"Usp6nl","8"
"Vim","8"
"Pmpca","8"
"Tbc1d13","8"
"Endog","8"
"Exosc2","8"
"Rabepk","8"
"Ppp6c","8"
"Orc4","8"
"Rbms1","8"
"Cobll1","8"
"Ubr3","8"
"Plekha3","8"
"Itgav","8"
"Tmx2","8"
"Ube2l6","8"
"Kbtbd4","8"
"Ttc17","8"
"Commd9","8"
"Caprin1","8"
"Katnbl1","8"
"1810024B03Rik","8"
"Chchd5","8"
"Pcna","8"
"Slc24a3","8"
"Acss1","8"
"Nsfl1c","8"
"Pxmp4","8"
"Ttpal","8"
"Serinc3","8"
"Tomm34","8"
"Sulf2","8"
"Vapb","8"
"Dhx36","8"
"Lxn","8"
"Arfip1","8"
"Rps3a1","8"
"Them4","8"
"Nras","8"
"Gstm1","8"
"Sec24b","8"
"Esrp1","8"
"Decr1","8"
"4933421O10Rik","8"
"Spink4","8"
"Tesk1","8"
"Slc25a51","8"
"Tmeff1","8"
"Slc31a1","8"
"Elavl2","8"
"Jak1","8"
"Cc2d1b","8"
"Ptprf","8"
"Zc3h12a","8"
"Clspn","8"
"5730409E04Rik","8"
"AU040320","8"
"Rnf19b","8"
"Sdc3","8"
"Laptm5","8"
"Srsf10","8"
"Rpl11","8"
"Tmco4","8"
"Necap2","8"
"Zbtb17","8"
"Agtrap","8"
"Gpr157","8"
"Acot7","8"
"Prkcz","8"
"Mmp23","8"
"Cyp51","8"
"Fgl2","8"
"Reln","8"
"Tyms","8"
"Slc35f6","8"
"Gtf3c2","8"
"Nrbp1","8"
"Mrpl33","8"
"Pi4k2b","8"
"Rpl9","8"
"Tmem33","8"
"Fryl","8"
"Hsd17b11","8"
"Tchp","8"
"Trafd1","8"
"Mlxip","8"
"Arl6ip4","8"
"Tmed2","8"
"Bri3bp","8"
"Baz1b","8"
"Pom121","8"
"Tsc22d4","8"
"Cops6","8"
"Nxpe5","8"
"Get4","8"
"Eif2ak1","8"
"Pon3","8"
"Pon2","8"
"Irf5","8"
"Ptn","8"
"Ppm1k","8"
"Tigd2","8"
"Snca","8"
"Rmnd5a","8"
"Spr","8"
"Cnbp","8"
"Hmces","8"
"Sec61a1","8"
"Frmd4b","8"
"Crbn","8"
"Sec13","8"
"Mbd4","8"
"Rasgef1a","8"
"Kdm5a","8"
"Klrg1","8"
"Cops7a","8"
"Nop2","8"
"Mrpl51","8"
"Scnn1a","8"
"Clec2d","8"
"Mgst1","8"
"Aebp2","8"
"Trim28","8"
"Capns1","8"
"Tshz3","8"
"2310002F09Rik","8"
"Josd2","8"
"Med25","8"
"Mcee","8"
"Snrpa1","8"
"Lrrk1","8"
"Wdr73","8"
"Trpc2","8"
"Trim34a","8"
"Dkk3","8"
"Rps15a","8"
"Mvp","8"
"Cd2bp2","8"
"Fbrs","8"
"Stx4a","8"
"Mki67","8"
"Psmd13","8"
"Ifitm2","8"
"Rnh1","8"
"Lrrc56","8"
"Pnpla2","8"
"Col4a2","8"
"Fnta","8"
"Ubxn8","8"
"Asah1","8"
"Nr2c2ap","8"
"Isyna1","8"
"Myo9b","8"
"Nr2f6","8"
"Dda1","8"
"Colgalt1","8"
"Rab8a","8"
"Nr3c2","8"
"Hhip","8"
"Ces1h","8"
"Got2","8"
"Cog4","8"
"Tmem170","8"
"Zdhhc7","8"
"Pin1","8"
"Dnm2","8"
"Cnn1","8"
"Arhgap32","8"
"Fli1","8"
"Rps25","8"
"Ube4a","8"
"Cd3e","8"
"Cox5a","8"
"Hexa","8"
"Uaca","8"
"Paqr5","8"
"Oaz2","8"
"Herc1","8"
"Gtf2a2","8"
"Rsl24d1","8"
"Col12a1","8"
"Pls1","8"
"Rbm5","8"
"Smarcc1","8"
"Ubp1","8"
"Abracl","8"
"Gtf3c6","8"
"Cd164","8"
"Herc4","8"
"Smarcb1","8"
"Mob3a","8"
"Tjp3","8"
"Appl2","8"
"Ckap4","8"
"Igf1","8"
"Btg1","8"
"4930430F08Rik","8"
"Lyz1","8"
"Xpot","8"
"Tsfm","8"
"Tspan31","8"
"Arhgap9","8"
"Cs","8"
"Dnajc14","8"
"Ccdc157","8"
"Rars","8"
"Trim41","8"
"Canx","8"
"Slc22a21","8"
"Rapgef6","8"
"Mfap3","8"
"Sap30l","8"
"Pmp22","8"
"Gas7","8"
"Ntn1","8"
"Chd3","8"
"Tnk1","8"
"Cluh","8"
"Ovca2","8"
"Myo18a","8"
"Lgals9","8"
"Usp32","8"
"Med13","8"
"Cuedc1","8"
"Mbtd1","8"
"Col1a1","8"
"Rpl19","8"
"Grb7","8"
"Psmd3","8"
"Casc3","8"
"Igfbp4","8"
"Smarcd2","8"
"Tmc6","8"
"Lgals3bp","8"
"Cant1","8"
"Sirt7","8"
"Pum2","8"
"Odc1","8"
"Ralgapa1","8"
"Nemf","8"
"Sgpp1","8"
"Syne2","8"
"Fut8","8"
"Pcnx","8"
"Numb","8"
"Gstz1","8"
"Brf1","8"
"Mta1","8"
"Gdi2","8"
"Elmo1","8"
"Slc17a4","8"
"Cage1","8"
"Susd3","8"
"Sptlc1","8"
"2210016F16Rik","8"
"Slc35d2","8"
"Uqcrb","8"
"Arsk","8"
"F2r","8"
"Nsa2","8"
"Ccl28","8"
"Hmgcs1","8"
"Nr1d2","8"
"Slc4a7","8"
"Oit1","8"
"Rpp14","8"
"Mrps16","8"
"Zcchc24","8"
"Dennd6a","8"
"Mustn1","8"
"Ankrd28","8"
"Arhgap22","8"
"Parp2","8"
"Pnp","8"
"Tox4","8"
"Acin1","8"
"Dleu2","8"
"Ccdc25","8"
"Epsti1","8"
"Commd6","8"
"Lmo7","8"
"Hs6st3","8"
"Clybl","8"
"C030047K22Rik","8"
"Pabpc1","8"
"Zfpm2","8"
"Nudcd1","8"
"Tatdn1","8"
"Zc3h3","8"
"Grina","8"
"Cyth4","8"
"H1f0","8"
"St13","8"
"Plxnb2","8"
"Rapgef3","8"
"Kansl2","8"
"Tuba1b","8"
"Tmbim6","8"
"Slc11a2","8"
"Copz1","8"
"Spidr","8"
"Dgcr8","8"
"Ildr1","8"
"Rabl3","8"
"Dcbld2","8"
"Epha6","8"
"4930453N24Rik","8"
"Atp5j","8"
"Cbr3","8"
"Chaf1b","8"
"Ets2","8"
"Tmprss2","8"
"Fndc1","8"
"Mpc1","8"
"Atp6v0e","8"
"Zfp763","8"
"Rps18","8"
"H2-Eb1","8"
"Hsp90ab1","8"
"Satb1","8"
"Zbtb14","8"
"Lbh","8"
"Eif2ak2","8"
"Prkd3","8"
"Mib1","8"
"Ube2d2a","8"
"Pfdn1","8"
"Rps14","8"
"Zadh2","8"
"Kdm2a","8"
"Pcx","8"
"Rnaseh2c","8"
"Map3k11","8"
"Dpf2","8"
"Map4k2","8"
"Ganab","8"
"Syt7","8"
"Ddb1","8"
"Gna14","8"
"Rfx3","8"
"Rpl9-ps6","8"
"Pank1","8"
"Pgam1","8"
"Atp6ap2","8"
"C330007P06Rik","8"
"Stag2","8"
"Utp14a","8"
"Smc1a","8"
"Eif1ax","8"
"Cdkl5","8"
"Tlr7","8"
"Erdr1","8"
