"Gene symbol","Cluster number"
"C1qb","7"
"Hspg2","7"
"Rer1","7"
"Ankib1","7"
"Htt","7"
"Ccni","7"
"Hnrnpd","7"
"Coq2","7"
"Noc4l","7"
"Ptpn11","7"
"Tmem132d","7"
"Ppp1r35","7"
"Lamtor4","7"
"Atoh1","7"
"Mat2a","7"
"Tet3","7"
"Rpl32","7"
"Kras","7"
"Rpl28","7"
"Rpl13a","7"
"Atp10a","7"
"Tm2d3","7"
"Alg8","7"
"Dctn5","7"
"Nlrp6","7"
"Dctd","7"
"Nr2f6","7"
"Smad1","7"
"Nup93","7"
"Dok4","7"
"Cmip","7"
"Arhgap42","7"
"Ap1m2","7"
"Prkcsh","7"
"Dpagt1","7"
"Tspan3","7"
"Arih1","7"
"Hexa","7"
"Rab27a","7"
"Lats1","7"
"Nrbf2","7"
"Arl1","7"
"Cnpy2","7"
"Tcn2","7"
"Igfbp3","7"
"Wdr92","7"
"Cct4","7"
"Pttg1","7"
"Lypd8","7"
"Map2k4","7"
"Pfn1","7"
"Ssh2","7"
"Traf4","7"
"Fbxl20","7"
"Ppp1r1b","7"
"Krt20","7"
"Acly","7"
"Rab5c","7"
"Becn1","7"
"Rpl38","7"
"Hexdc","7"
"Tspan13","7"
"Arl4a","7"
"Nek9","7"
"Glrx5","7"
"Gpld1","7"
"Auh","7"
"Nsd1","7"
"Rab24","7"
"Caml","7"
"Dapk1","7"
"Nsun2","7"
"Exoc3","7"
"Tmem167","7"
"Bmp4","7"
"Psmb5","7"
"Lcp1","7"
"Klf5","7"
"Tomm22","7"
"Aco2","7"
"Twf1","7"
"Slc38a2","7"
"Zc3h7a","7"
"Pla2g10","7"
"Med15","7"
"Tra2b","7"
"Opa1","7"
"Muc13","7"
"Ndufb4","7"
"Wtap","7"
"Zfp942","7"
"Atp6v0c","7"
"Mtch1","7"
"Slc37a1","7"
"Psmb8","7"
"Csnk2b","7"
"Hsp90ab1","7"
"Acer1","7"
"Twsg1","7"
"Cox7a2l","7"
"Mep1b","7"
"Ube2d2a","7"
"Zmat2","7"
"Txnl1","7"
"Ppp1ca","7"
"Pgam1","7"
"R3hcc1l","7"
"Scd1","7"
"Casp7","7"
"Atrnl1","7"
"Uba1","7"
"Sat1","7"
"Cops5","8"
"Col5a2","8"
"Plcl1","8"
"Tpr","8"
"Cacna1e","8"
"Dtl","8"
"Optn","8"
"Ccdc3","8"
"Rapgef1","8"
"Rab14","8"
"Upp2","8"
"Cers6","8"
"Spc25","8"
"Haus2","8"
"Smox","8"
