"Gene symbol","Cluster number"
"Fgfr2","2"
"Ctsd","2"
"Cers4","2"
"Col4a2","2"
"Ankrd10","2"
"Gas6","2"
"Kbtbd11","2"
"Golga7","2"
"Ash2l","2"
"Gsr","2"
"Sgcz","2"
"Spock3","2"
"Cnot1","2"
"Dync1li2","2"
"Atp6v0d1","2"
"Mmp27","2"
"Raver1","2"
"Aplp2","2"
"Hyou1","2"
"Cd3d","2"
"Zw10","2"
"Pdcd7","2"
"Plod2","2"
"Slc9a9","2"
"Atp2c1","2"
"Rbm6","2"
"Rhoa","2"
"Lamb2","2"
"Qars","2"
"Uqcrc1","2"
"Ctdspl","2"
"Rpsa","2"
"Perp","2"
"Ifngr1","2"
"Ube2g2","2"
"Misp","2"
"Gpx4","2"
"Tcf3","2"
"Ap3d1","2"
"Sppl2b","2"
"Eef2","2"
"Lta4h","2"
"Mrpl42","2"
"Nudt4","2"
"Btg1","2"
"Dusp6","2"
"Cct2","2"
"Cpsf6","2"
"Rap1b","2"
"Hmga2","2"
"Tbk1","2"
"Dctn2","2"
"Myl6","2"
"Dnajc14","2"
"Dbnl","2"
"Ugp2","2"
"Kcnip1","2"
"Adam19","2"
"Ppp2ca","2"
"Hspa4","2"
"Irf1","2"
"G3bp1","2"
"Lypd8","2"
"2410006H16Rik","2"
"Pmp22","2"
"Rangrf","2"
"Trappc1","2"
"Cxcl16","2"
"Atp2a3","2"
"Tsr1","2"
"Car4","2"
"Atp5g1","2"
"Ppp1r1b","2"
"Erbb2","2"
"Vat1","2"
"Ddx5","2"
"Grb2","2"
"St6galnac2","2"
"Timp2","2"
"Lgals3bp","2"
"Actg1","2"
"Sectm1b","2"
"Rps7","2"
"Sntg2","2"
"Agr2","2"
"Strn3","2"
"Nubpl","2"
"Sec23a","2"
"Ppp2r5e","2"
"Actn1","2"
"Unc79","2"
"Ifi27l2b","2"
"Klc1","2"
"Esyt2","2"
"Uqcrfs1","2"
"Cdyl","2"
"Rreb1","2"
"Rab24","2"
"Caml","2"
"Rfesd","2"
"Rps23","2"
"Mast4","2"
"Stab1","2"
"Tspan14","2"
"Ebpl","2"
"Gpc6","2"
"Cox6c","2"
"Polr2k","2"
"Zfp706","2"
"Oxr1","2"
"Gsdmc4","2"
"Chrac1","2"
"Ly6a","2"
"Cyc1","2"
"St13","2"
"Srebf2","2"
"Rrp7a","2"
"Parvb","2"
"Tubgcp6","2"
"Ccnt1","2"
"Tuba1a","2"
"Myh11","2"
"Tfrc","2"
"Fstl1","2"
"Adprh","2"
"Tfg","2"
"Tomm70a","2"
"Filip1l","2"
"Ifngr2","2"
"Agpat4","2"
"Tnfrsf12a","2"
"Bak1","2"
"Rpl10a","2"
"Mapk13","2"
"U2af1","2"
"Tapbp","2"
"Rps18","2"
"H2-D1","2"
"Ppp1r11","2"
"Ptchd4","2"
"Pla2g7","2"
"Slc35b2","2"
"Srf","2"
"Man2a1","2"
"Nlrc4","2"
"Cript","2"
"Epcam","2"
"Kif5b","2"
"Npc1","2"
"Galnt1","2"
"Hspa9","2"
"Ik","2"
"Hdac3","2"
"Cd74","2"
"Dcc","2"
"Socs6","2"
"Aip","2"
"Banf1","2"
"Fau","2"
"Rtn3","2"
"Ints5","2"
"Asrgl1","2"
"Vps37c","2"
"Cpeb3","2"
"Cyp2c55","2"
"Tm9sf3","2"
"Maoa","2"
"Upf3b","2"
"Gpc3","2"
"Phf6","2"
"Cd99l2","2"
"Atp6ap1","2"
"Gab3","2"
"Rpl36a","2"
"Hnrnph2","2"
"Huwe1","2"
"Zrsr2","2"
"mt-Co2","2"
"mt-Co3","2"
"Mrpl15","3"
"Fam117b","3"
"Abi2","3"
"Rpl37a","3"
"Ihh","3"
"Col6a3","3"
"Hdlbp","3"
"Mdm4","3"
"Adipor1","3"
"Ivns1abp","3"
"Soat1","3"
"Mrps14","3"
"Vamp4","3"
"Tstd1","3"
"Tmem63a","3"
"Mia3","3"
"Smyd2","3"
"Cdnf","3"
"Rsu1","3"
"Plxdc2","3"
"Commd3","3"
"Yme1l1","3"
"Rpl7a","3"
"Mrps2","3"
"Ndufa8","3"
"Spc25","3"
"Dync1i2","3"
"Trp53i11","3"
"Lrrc4c","3"
"Caprin1","3"
"Elp4","3"
"Spred1","3"
"Snap23","3"
"Sema6d","3"
"Hdc","3"
"Sppl2a","3"
"Snrnp200","3"
"Cd93","3"
"Rprd1b","3"
"Srsf6","3"
"Sdc4","3"
"Acot8","3"
"Tshz2","3"
"Anxa5","3"
"Exosc9","3"
"Foxo1","3"
"Commd2","3"
"Plrg1","3"
"Mnd1","3"
"Clk2","3"
"Cks1b","3"
"Chtop","3"
"S100a16","3"
"S100a11","3"
"Rap1a","3"
"Dram2","3"
"Gstm5","3"
"Dbt","3"
"Cnn3","3"
"Ppp3ca","3"
"Eif4e","3"
"Fubp1","3"
"Zranb2","3"
"Otud6b","3"
"Lingo2","3"
"Spink4","3"
"Ube2r2","3"
"Creb3","3"
"Clta","3"
"Slc31a1","3"
"Ptprd","3"
"Usp1","3"
"Pde4b","3"
"Pomgnt1","3"
"Ptprf","3"
"Sh3d21","3"
"Rbbp4","3"
"Snrnp40","3"
"Mtfr1l","3"
"Tmem50a","3"
"Rap1gap","3"
"Tardbp","3"
"Park7","3"
"Cyp51","3"
"Sh3tc1","3"
"Sod3","3"
"Smim14","3"
"Noa1","3"
"Sparcl1","3"
"Brdt","3"
"Gak","3"
"Fgfrl1","3"
"Kctd10","3"
"Rpl6","3"
"Tmed2","3"
"Gtf2i","3"
"Cops6","3"
"Lamtor4","3"
"Casd1","3"
"Capza2","3"
"Sval1","3"
"Zyx","3"
"Pdia4","3"
"Rarres2","3"
"Tmem176b","3"
"Nagk","3"
"Rab43","3"
"Suclg2","3"
"Foxp1","3"
"Mlf2","3"
"Fkbp4","3"
"Gucy2c","3"
"Kras","3"
"Tmc4","3"
"Rps9","3"
"Ube2m","3"
"Clptm1","3"
"Nlrp4e","3"
"Ceacam10","3"
"Hnrnpl","3"
"Fxyd3","3"
"Zfp536","3"
"Zfp788","3"
"Klk1","3"
"Snrnp70","3"
"Kcne3","3"
"Rhog","3"
"Sbf2","3"
"Ubfd1","3"
"Sec23ip","3"
"Htra1","3"
"Ifitm2","3"
"Irf7","3"
"Myo16","3"
"Ddx49","3"
"Crtc1","3"
"Eps15l1","3"
"Adcy7","3"
"Chd9","3"
"Got2","3"
"Cdh13","3"
"Ntpcr","3"
"S1pr2","3"
"Icam5","3"
"Tmem45b","3"
"Cadm1","3"
"Ibtk","3"
"Tmed3","3"
"Rbm5","3"
"Mon1a","3"
"Smarcc1","3"
"Crtap","3"
"Glb1","3"
"Katna1","3"
"E030030I06Rik","3"
"Cd164","3"
"Ctnna3","3"
"Arid5b","3"
"Gstt1","3"
"Mif","3"
"Ptbp1","3"
"Uqcr11","3"
"Slc25a3","3"
"Ccdc59","3"
"Ptges3","3"
"Rpl41","3"
"Uqcr10","3"
"Ykt6","3"
"Grb10","3"
"Aftph","3"
"Cct4","3"
"Canx","3"
"Mrpl22","3"
"Map2k3","3"
"Akap10","3"
"Cdrt4","3"
"Gabarap","3"
"Psmb6","3"
"Slc25a11","3"
"Kif1c","3"
"Emc6","3"
"Tlcd2","3"
"Rph3al","3"
"Pigs","3"
"Srsf1","3"
"Itga3","3"
"Cisd3","3"
"Lasp1","3"
"Thra","3"
"Tns4","3"
"Grn","3"
"Rnf213","3"
"P4hb","3"
"Csnk1d","3"
"Tbcd","3"
"Pdia6","3"
"Pnpla8","3"
"Psma6","3"
"Arf6","3"
"Psmc1","3"
"Brf1","3"
"Gpld1","3"
"Golm1","3"
"Fbp2","3"
"Psmd6","3"
"Ppif","3"
"Capn7","3"
"2610528A11Rik","3"
"Psme1","3"
"Atp8a2","3"
"Chmp7","3"
"Fndc3a","3"
"Lcp1","3"
"Lmo7","3"
"Clybl","3"
"Ggact","3"
"Bop1","3"
"Myh9","3"
"Mpst","3"
"H1f0","3"
"Apobec3","3"
"Mgat3","3"
"Samm50","3"
"Brd1","3"
"Creld2","3"
"Kansl2","3"
"Dip2b","3"
"Copz1","3"
"Nudt16l1","3"
"Cpped1","3"
"Tbccd1","3"
"Rpl35a","3"
"Lrrc58","3"
"B4galt4","3"
"Chmp2b","3"
"Usp25","3"
"App","3"
"Igsf5","3"
"Fam3b","3"
"Pde10a","3"
"Slc22a1","3"
"Atp6v0c","3"
"Brpf3","3"
"Pde9a","3"
"Zfp763","3"
"Ndufa7","3"
"Psmb9","3"
"1110038B12Rik","3"
"Csnk2b","3"
"Gpank1","3"
"Nfkbil1","3"
"H2-Q7","3"
"2310061I04Rik","3"
"H2-T22","3"
"Ccnd3","3"
"Sh3gl1","3"
"Ticam1","3"
"Memo1","3"
"Ppm1b","3"
"Ss18","3"
"Wdr33","3"
"Lmnb1","3"
"Ovol1","3"
"Ms4a8a","3"
"Zfp91","3"
"Vps13a","3"
"Ak3","3"
"Insl6","3"
"Lipo1","3"
"Pgam1","3"
"Exosc1","3"
"Erlin1","3"
"Btrc","3"
"Taf5","3"
"Cask","3"
"Maob","3"
"Mcts1","3"
"Xlr3a","3"
"Mecp2","3"
"Eda","3"
"Abcb7","3"
"Pgk1","3"
"2610002M06Rik","3"
"Zfand2b","4"
"Stk25","4"
"Arl8a","4"
"Smg7","4"
"Xpr1","4"
"Fcgr2b","4"
"Degs1","4"
"Col5a1","4"
"Golga1","4"
"Dpp4","4"
"Scn1a","4"
"Serping1","4"
"Slc43a3","4"
"Chst1","4"
"Cat","4"
"Rcn1","4"
"Sord","4"
"Acoxl","4"
"Cst3","4"
"Tbc1d20","4"
"Trp53inp2","4"
"Gss","4"
"Rbm39","4"
"Hnf4a","4"
"Ppdpf","4"
"Sox18","4"
"Pdcd10","4"
"Rapgef2","4"
"Lmna","4"
"Nup210l","4"
"S100a14","4"
"S100a10","4"
"Ctsk","4"
"Rnf115","4"
"Rhoc","4"
"Ube2d3","4"
"Adh1","4"
"Pdlim5","4"
"Trp53inp1","4"
"Ccdc107","4"
"Rgp1","4"
"Zfyve9","4"
"Prdx1","4"
"Ppt1","4"
"Thrap3","4"
"Ak2","4"
"Laptm5","4"
"Taf12","4"
"Wdtc1","4"
"Stmn1","4"
"Tmem201","4"
"Cdk11b","4"
"Crot","4"
"Ost4","4"
"Ldb2","4"
"Stim2","4"
"Hnrnpd","4"
"Zfp326","4"
"Ttc28","4"
"Mlec","4"
"Atp2a2","4"
"Fis1","4"
"Mafk","4"
"Ttyh3","4"
"Gtf3a","4"
"Pon2","4"
"Tmsb10","4"
"Suclg1","4"
"Mxd1","4"
"Tpra1","4"
"Cxcl12","4"
"Wnk1","4"
"Pex26","4"
"C1ra","4"
"Ptpn6","4"
"Ccnd2","4"
"Gpr19","4"
"Mgp","4"
"Myadm","4"
"U2af2","4"
"Rps19","4"
"Cic","4"
"Sycn","4"
"Fxyd5","4"
"Ndufc2","4"
"Pold3","4"
"Rrm1","4"
"Plekha7","4"
"Slc5a11","4"
"Bub3","4"
"Ifitm3","4"
"Rplp2","4"
"Sfrp1","4"
"Sugp1","4"
"Isyna1","4"
"Pde4c","4"
"Slc10a7","4"
"Prkaca","4"
"Farsa","4"
"Prdx2","4"
"Itfg1","4"
"Herpud1","4"
"Dnm2","4"
"Sc5d","4"
"Tmprss4","4"
"Sidt2","4"
"Crabp1","4"
"Psma4","4"
"Tspan3","4"
"Arih1","4"
"Smad6","4"
"Tln2","4"
"Myo5c","4"
"Trpc1","4"
"Mrps22","4"
"Uba5","4"
"Apeh","4"
"Gpx1","4"
"Slc25a20","4"
"Shisa5","4"
"Map3k5","4"
"Sgk1","4"
"Enpp1","4"
"Psap","4"
"Bicc1","4"
"Ipmk","4"
"Pcdh15","4"
"Col6a2","4"
"Mbd3","4"
"Hmg20b","4"
"Slc5a8","4"
"Lum","4"
"Tspan31","4"
"Pip4k2c","4"
"Cs","4"
"Xbp1","4"
"Mrps24","4"
"Anxa6","4"
"Sparc","4"
"Guk1","4"
"Rpl26","4"
"Ccl8","4"
"Trim25","4"
"Arsg","4"
"Atp5h","4"
"Pxdn","4"
"Foxa1","4"
"Fut8","4"
"Psen1","4"
"Tmed10","4"
"Irf2bpl","4"
"Hsp90aa1","4"
"Traf3","4"
"Akt1","4"
"Mylk4","4"
"Txndc5","4"
"Hnrnpa0","4"
"Ell2","4"
"Map1b","4"
"Nnt","4"
"Vdac2","4"
"Parp2","4"
"Gucy1b2","4"
"Scara3","4"
"Hs6st3","4"
"Oxct1","4"
"C1qtnf3","4"
"Dap","4"
"Rpl30","4"
"Ly6c1","4"
"Cyhr1","4"
"Tst","4"
"Atf4","4"
"Tob2","4"
"Aco2","4"
"Rrn3","4"
"Iglc2","4"
"Eif2b5","4"
"Dcbld2","4"
"Atp5o","4"
"Cbr1","4"
"Srrm2","4"
"Pgp","4"
"Ube2i","4"
"Tpsg1","4"
"Ergic1","4"
"H2-DMb1","4"
"Trim26","4"
"Mep1a","4"
"Crb3","4"
"Fshr","4"
"Mib1","4"
"Mzb1","4"
"Tcerg1","4"
"Eif1a","4"
"Tnfaip8","4"
"Fech","4"
"Rbfa","4"
"Timm21","4"
"Aldh3b1","4"
"2010003K11Rik","4"
"Dpp3","4"
"Rab1b","4"
"Ehd1","4"
"AW112010","4"
"Tle4","4"
"Zfp518a","4"
"Morn4","4"
"Slc25a5","4"
"L1cam","4"
"Yipf6","4"
"Nono","4"
"Hdx","4"
"Tceal1","4"
"Eif1ax","4"
"Eif2s3y","4"
"Phf20","5"
"Nrbp1","5"
"Wdr75","6"
"Nrp2","6"
"Slc45a3","6"
"Mtch2","6"
"1110051M20Rik","6"
"Ambra1","6"
"Cd44","6"
"Chp1","6"
"Secisbp2l","6"
"Nelfcd","6"
"Cables2","6"
"Skil","6"
"4930593A02Rik","6"
"Sh3d19","6"
"Mab21l2","6"
"Lamtor2","6"
"St6galnac3","6"
"Kdm4c","6"
"Eri3","6"
"Pum1","6"
"Gale","6"
"Sema3c","6"
"Cnpy1","6"
"Bloc1s4","6"
"Wdr1","6"
"Grsf1","6"
"Sdad1","6"
"Oas2","6"
"Oas1a","6"
"Dnajc30","6"
"Zfp655","6"
"Gstk1","6"
"Serbp1","6"
"Usp39","6"
"Bcl2l14","6"
"Ltbp4","6"
"Shkbp1","6"
"Ggn","6"
"Rhpn2","6"
"Nr1h2","6"
"Iqgap1","6"
"Ino80e","6"
"Mrpl34","6"
"Cnn1","6"
"Rexo2","6"
"Pkm","6"
"Tmod3","6"
"Cdv3","6"
"Dock3","6"
"Pdcd6ip","6"
"Cmtm7","6"
"Sash1","6"
"Ptprk","6"
"Pdss2","6"
"Ggt5","6"
"Llph","6"
"Cd63","6"
"Tekt1","6"
"Myo1c","6"
"Dynll2","6"
"Ddx42","6"
"Cant1","6"
"Rbfox3","6"
"Snx13","6"
"Dgkb","6"
"Dnajb9","6"
"Ylpm1","6"
"Wars","6"
"Meg3","6"
"Ighg2c","6"
"Pik3r1","6"
"Ipo11","6"
"Pdhb","6"
"Bap1","6"
"Slc39a4","6"
"Zfp740","6"
"Ndufv3","6"
"Mrps18a","6"
"Sult1c2","6"
"Paip2","6"
"Mbd2","6"
"Ctdp1","6"
"Kat5","6"
"Ldb1","6"
"Atp6ap2","6"
"Uxt","6"
"Rragb","6"
"Gsta3","7"
"Aspm","7"
"Nsmf","7"
"Exosc2","7"
"Cwc22","7"
"Pamr1","7"
"Idh3b","7"
"Impa1","7"
"P2ry1","7"
"Jtb","7"
"Erp44","7"
"Frem1","7"
"Ago1","7"
"Dmtf1","7"
"Rbpj","7"
"Ugt2b5","7"
"Hnrnpdl","7"
"Casp2","7"
"Zfp777","7"
"Mogs","7"
"Srgap3","7"
"Lrmp","7"
"Nlrp4b","7"
"Zfp94","7"
"Egln2","7"
"Clpb","7"
"Cttn","7"
"Pomk","7"
"Cyb561d2","7"
"Utrn","7"
"Fam184a","7"
"Col13a1","7"
"Cnn2","7"
"Atpaf2","7"
"Ttc19","7"
"Elp5","7"
"Rab34","7"
"Chmp6","7"
"Ddx1","7"
"Chga","7"
"Rian","7"
"Sec24c","7"
"Pde12","7"
"Csdc2","7"
"Cenpm","7"
"Mcm4","7"
"Msrb1","7"
"Tcf19","7"
"Mllt1","7"
"Arhgap12","7"
"Dsg2","7"
"Pip5k1b","7"
"Pdcd1lg2","7"
"Adra2a","7"
"Usp9x","7"
"Dmd","7"
"Rps6ka3","7"
"Phlpp1","8"
"Cox20","8"
"Acbd3","8"
"Ssrp1","8"
"Zbp1","8"
"E2f5","8"
"Aadac","8"
"Gria2","8"
"Rab25","8"
"Ensa","8"
"Ptgfrn","8"
"Ube2j1","8"
"Aldob","8"
"4933427I04Rik","8"
"6030443J06Rik","8"
"Ddx54","8"
"Lnx2","8"
"Mkln1","8"
"0610030E20Rik","8"
"Cd9","8"
"Kmt2b","8"
"Nav2","8"
"Btbd1","8"
"Nupr1","8"
"Bag3","8"
"Mki67","8"
"Acad8","8"
"Faim","8"
"Acaa1a","8"
"Prep","8"
"Stk11","8"
"Kitl","8"
"Rab11fip4","8"
"Asxl2","8"
"Nol10","8"
"Ralgapa1","8"
"Sgpp1","8"
"Rab15","8"
"Ssbp2","8"
"Msra","8"
"Rad21","8"
"Tfcp2","8"
"Smug1","8"
"Alg1","8"
"Tmem186","8"
"Satb1","8"
"Kcnh8","8"
"Chst9","8"
"Rnmt","8"
"Cndp2","8"
"Entpd1","8"
"Smap1","9"
"Pgap1","9"
"Hspe1","9"
"Nop58","9"
"Dgkd","9"
"Dsel","9"
"Acbd6","9"
"Dcaf8","9"
"Capn2","9"
"Atp5c1","9"
"Man1b1","9"
"Sapcd2","9"
"Inpp5e","9"
"Pomt1","9"
"Nop10","9"
"Macrod2","9"
"Wfdc2","9"
"Car13","9"
"Naa15","9"
"Supt20","9"
"Mrps21","9"
"Mtmr11","9"
"Pde4dip","9"
"Eps8l3","9"
"Col25a1","9"
"Papss1","9"
"Aco1","9"
"Tmem245","9"
"Ptbp3","9"
"Plin2","9"
"Sf3a3","9"
"A630031M04Rik","9"
"Ddost","9"
"Fbxo42","9"
"Atad3a","9"
"Rbm33","9"
"Cenpa","9"
"Rfc1","9"
"Rchy1","9"
"Sec31a","9"
"Unc119b","9"
"Taok3","9"
"Ppp1cc","9"
"Lrwd1","9"
"Ephb4","9"
"Asns","9"
"Calu","9"
"Dgki","9"
"Parp12","9"
"Tra2a","9"
"Wipf3","9"
"Abcg2","9"
"Igkc","9"
"Actg2","9"
"Emc3","9"
"Clec4a1","9"
"Ptms","9"
"Ybx3","9"
"Plbd1","9"
"Epn1","9"
"Napa","9"
"Opa3","9"
"Pafah1b3","9"
"Gramd1a","9"
"Atf5","9"
"Rgma","9"
"Crtc3","9"
"Picalm","9"
"Capn5","9"
"Ap2a2","9"
"Cd209a","9"
"Ank1","9"
"Cyp4v3","9"
"Galnt7","9"
"Ifi30","9"
"Gtpbp3","9"
"Ces1f","9"
"Coa6","9"
"Eif3g","9"
"Kirrel3","9"
"Ube4a","9"
"Itga11","9"
"Ppib","9"
"Sh3bgrl2","9"
"Zbtb38","9"
"Copb2","9"
"Nudt16","9"
"Col6a4","9"
"Stt3b","9"
"Rpl14","9"
"Trak1","9"
"Plekhg1","9"
"Pcmt1","9"
"Tbpl1","9"
"Abca7","9"
"Atp5d","9"
"Zfc3h1","9"
"Ptprr","9"
"Avpr1a","9"
"Tsfm","9"
"B4galnt1","9"
"Rps26","9"
"Mat2b","9"
"Cyfip2","9"
"Cnot6","9"
"Mgat4b","9"
"Cluh","9"
"Prpf8","9"
"Unc119","9"
"Tmem98","9"
"Ccl6","9"
"Cltc","9"
"Lrrc59","9"
"Slc35b1","9"
"Krt19","9"
"Ezh1","9"
"Rundc1","9"
"Ccdc43","9"
"Gna13","9"
"Hid1","9"
"Cygb","9"
"Fasn","9"
"Trmt5","9"
"Glrx5","9"
"Mark3","9"
"Akr1c19","9"
"Eci2","9"
"Ly86","9"
"Iqgap2","9"
"3830406C13Rik","9"
"Zdhhc20","9"
"Ptk2b","9"
"Ubac2","9"
"Samd12","9"
"Sqle","9"
"Txn2","9"
"Eif3d","9"
"Baiap2l2","9"
"Ddx17","9"
"Josd1","9"
"Smim22","9"
"Gtpbp8","9"
"Enpp5","9"
"Yipf3","9"
"Myl12a","9"
"Lrpprc","9"
"Mapre2","9"
"Sap130","9"
"Hsd17b4","9"
"Ppp6r3","9"
"Rnaseh2c","9"
"Fen1","9"
"Tmem109","9"
"1110059E24Rik","9"
"Prkg1","9"
"Slc35a2","9"
"Rpl10","9"
"Foxo4","9"
"Zdhhc15","9"
"Piga","9"
